dataset,split_seed,tag,preprocess,feature,classifier,accuracy,precision,recall,f1,train_time_sec,inference_time_sec,n_train,n_test,model_path,confusion_path
oxford_pets,0,ms_best_embedding_logreg,torch_augment_224+normalizer_minmax_vec,convnext_tiny_embedding,logreg,0.9359498500953939,0.9370383175772111,0.9356368698333916,0.9352740078777304,89.1010303760122,93.5937925829785,3680,3669,experiments/artifacts_task4_multiseed/model_oxford_pets_0_ms_best_embedding_logreg.joblib,experiments/artifacts_task4_multiseed/confusion_oxford_pets_0_ms_best_embedding_logreg.json
oxford_pets,0,ms_best_transfer,torch_augment_224+imagenet_normalize,none,"TorchTransferClassifier({""backbone"": ""convnext_tiny"", ""batch_size"": 32, ""device"": ""mps"", ""epochs"": 5, ""lr"": 0.0005, ""mode"": ""partial"", ""pretrained"": true, ""seed"": 0})",0.9264104660670482,0.9309866797705748,0.9253509482216604,0.9248370539316179,250.10404320899397,36.5215789169888,3680,3669,experiments/artifacts_task4_multiseed/model_oxford_pets_0_ms_best_transfer.pt,experiments/artifacts_task4_multiseed/confusion_oxford_pets_0_ms_best_transfer.json
