dataset,split_seed,tag,preprocess,feature,classifier,accuracy,precision,recall,f1,train_time_sec,inference_time_sec,n_train,n_test,model_path,confusion_path
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-random_forest,normalizer_zscore_image+normalizer_minmax_vec,hog,random_forest,0.10275279367675116,0.09753852379831165,0.10380949565871211,0.09571132937055106,5.31587470904924,0.06681566592305899,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-random_forest.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-random_forest.json
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-svm_linear,normalizer_zscore_image+normalizer_minmax_vec,hog,svm_linear,0.10493322431180158,0.10513005717188109,0.10537075079462263,0.10428386819652026,6.068259083200246,5.072276666993275,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-svm_linear.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-svm_linear.json
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-svm_rbf,normalizer_zscore_image+normalizer_minmax_vec,hog,svm_rbf,0.12346688470973018,0.1234928151731491,0.1246139320305725,0.11973977777296943,6.62384770787321,15.723276667064056,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-svm_rbf.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-svm_rbf.json
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-logreg,normalizer_zscore_image+normalizer_minmax_vec,hog,logreg,0.08830744071954211,0.09077690247206589,0.0886989931453038,0.08940232860066936,4.162472459021956,0.010499000083655119,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-logreg.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog__clf-logreg.json
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-random_forest,normalizer_zscore_image+normalizer_minmax_vec,hog+pca,random_forest,0.07849550286181521,0.0726007113831978,0.07952164841981328,0.07278575775747334,3.7648892081342638,0.03631083411164582,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-random_forest.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-random_forest.json
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-svm_linear,normalizer_zscore_image+normalizer_minmax_vec,hog+pca,svm_linear,0.09839193240665031,0.09714073396922239,0.09907662323160991,0.09716767451495231,3.7051912078168243,0.5630067919846624,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-svm_linear.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-svm_linear.json
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-svm_rbf,normalizer_zscore_image+normalizer_minmax_vec,hog+pca,svm_rbf,0.12019623875715454,0.12184175362649731,0.12127458155481849,0.11767253122800471,3.284957000054419,0.9831583751365542,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-svm_rbf.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-svm_rbf.json
oxford_pets,0,sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-logreg,normalizer_zscore_image+normalizer_minmax_vec,hog+pca,logreg,0.09920959389479422,0.0966942353610544,0.09966704015991631,0.09735965278296153,2.6859057911206037,0.0008455419447273016,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-logreg.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_zscore_image__vec-normalizer_minmax_vec__feat-hog_pca__clf-logreg.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-random_forest,normalizer_minmax_image,pixel_flatten,random_forest,0.09948214772417552,0.09186075015314996,0.10035194892428763,0.09138155347286712,4.241465500090271,0.06267529190517962,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-random_forest.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-random_forest.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-svm_linear,normalizer_minmax_image,pixel_flatten,svm_linear,0.07740528754428999,0.07418472738747127,0.07821806350384397,0.07484267937819908,4.869526416063309,9.545016917167231,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-svm_linear.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-svm_linear.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-svm_rbf,normalizer_minmax_image,pixel_flatten,svm_rbf,0.09784682474788771,0.09057191201505009,0.09882120255645434,0.08643763619519733,4.719973542029038,20.469241249840707,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-svm_rbf.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-svm_rbf.json
oxford_pets,0,sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-logreg,normalizer_minmax_image,pixel_flatten,logreg,0.0686835650040883,0.06936033146787697,0.06913080025605053,0.06873117934629165,15.000757500063628,0.01888758293353021,3680,3669,experiments/artifacts_task4/model_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-logreg.joblib,experiments/artifacts_task4/confusion_oxford_pets_0_sweep_numpy__img-normalizer_minmax_image__vec-none__feat-pixel_flatten__clf-logreg.json
